Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,model_id,contrast_name,comparison_label,padj_plot,log_padj,significant,direction
Gene_2072,730.1711399726015,2.0749303576644405,0.175633079151303,11.81400660792917,3.3043141166967333e-32,9.818533375327437e-31,Brain,Treatment vs Control,Brain | Treatment vs Control,9.818533375327437e-31,30.00795337927734,TRUE,Up
Gene_3378,559.478473115661,2.5932726402098045,0.22037923726611905,11.767318338969913,5.752412283874366e-32,1.6950441529816465e-30,Brain,Treatment vs Control,Brain | Treatment vs Control,1.6950441529816465e-30,29.770818984690077,TRUE,Up
Gene_0485,1291.6366400672593,-2.1909957606266963,0.1863651969114126,-11.756464173233862,6.541684841294113e-32,1.911685751968263e-30,Brain,Treatment vs Control,Brain | Treatment vs Control,1.911685751968263e-30,29.71858349668475,TRUE,Down
Gene_3012,594.4078175687192,-2.4671927417381836,0.2099704380628126,-11.750190953071801,7.045944780204508e-32,2.0421689133445197e-30,Brain,Treatment vs Control,Brain | Treatment vs Control,2.0421689133445197e-30,29.689908339085772,TRUE,Down
Gene_0665,458.501674267952,2.4557235069842016,0.20905400265849283,11.746838021541405,7.331100246358214e-32,2.107542314725418e-30,Brain,Treatment vs Control,Brain | Treatment vs Control,2.107542314725418e-30,29.676223696956,TRUE,Up
Cdk2,653.263695492252,-2.277808602170259,0.19404228576782132,-11.7387227900198,8.06958771624837e-32,2.301134045536632e-30,Brain,Treatment vs Control,Brain | Treatment vs Control,2.301134045536632e-30,29.638058082095686,TRUE,Down
Gene_1241,418.3066708238238,2.552390810584258,0.21791271408692486,11.71290450526955,1.0946433552874486e-31,3.0965271234371347e-30,Brain,Treatment vs Control,Brain | Treatment vs Control,3.0965271234371347e-30,29.509125111518294,TRUE,Up
Gene_0458,3186.0304451301167,2.1546470348917546,0.18410482999763428,11.703370492340921,1.2248972695604338e-31,3.4374894802902336e-30,Brain,Treatment vs Control,Brain | Treatment vs Control,3.4374894802902336e-30,29.463758622226088,TRUE,Up
Gene_1982,5191.842243028772,2.463430688681912,0.210638638913372,11.695056051397254,1.3509797311493938e-31,3.761467975861619e-30,Brain,Treatment vs Control,Brain | Treatment vs Control,3.761467975861619e-30,29.42464263129682,TRUE,Up
Gene_0686,3808.0843896705924,1.9024765271647017,0.16293471729341188,11.676311585202146,1.684473983266817e-31,4.653359378774582e-30,Brain,Treatment vs Control,Brain | Treatment vs Control,4.653359378774582e-30,29.33223340562455,TRUE,Up
Gene_2378,553.0511024039632,2.1743048431336325,0.1866676955629826,11.647997456528365,2.3491427901645492e-31,6.439200702342516e-30,Brain,Treatment vs Control,Brain | Treatment vs Control,6.439200702342516e-30,29.19116803824668,TRUE,Up
Gene_0986,419.40306360958925,2.6271685994450675,0.22646169089450985,11.600940490499351,4.075742842470554e-31,1.1086020531519907e-29,Brain,Treatment vs Control,Brain | Treatment vs Control,1.1086020531519907e-29,28.95522432142121,TRUE,Up
Gene_1777,583.5727103628062,-2.5429305060088994,0.21990371089079325,-11.563836261370543,6.283744434990438e-31,1.6961313222997092e-29,Brain,Treatment vs Control,Brain | Treatment vs Control,1.6961313222997092e-29,28.770540525698294,TRUE,Down
Gene_0516,677.0909367215402,2.321411445171602,0.20155151336176122,11.5177078378218,1.0743090345103716e-30,2.8778460197186926e-29,Brain,Treatment vs Control,Brain | Treatment vs Control,2.8778460197186926e-29,28.540932446874567,TRUE,Up
Isg15,1289.7773971023769,2.5701493046496884,0.22381509252540502,11.483360106101662,1.5994151489191948e-30,4.252279674119002e-29,Brain,Treatment vs Control,Brain | Treatment vs Control,4.252279674119002e-29,28.371378179489227,TRUE,Up
Gene_1840,446.1211327464953,-2.4530541309430114,0.2139997128497879,-11.462885151929505,2.0264959198380187e-30,5.347529531751667e-29,Brain,Treatment vs Control,Brain | Treatment vs Control,5.347529531751667e-29,28.271846808356926,TRUE,Down
Gene_0755,934.9830434088524,2.8077218761673097,0.24537875322915753,11.442400123148387,2.566846882679165e-30,6.723237464558168e-29,Brain,Treatment vs Control,Brain | Treatment vs Control,6.723237464558168e-29,28.17242154920549,TRUE,Up
Gene_1409,6262.695106671594,-1.7871385961503121,0.15623462425899629,-11.438812648774334,2.6752159061532877e-30,6.955561355998548e-29,Brain,Treatment vs Control,Brain | Treatment vs Control,6.955561355998548e-29,28.157667814058065,TRUE,Down
Gene_2115,7716.266741287241,2.0411635206248517,0.17862833459330738,11.426874270938466,3.069603848576351e-30,7.922714750778085e-29,Brain,Treatment vs Control,Brain | Treatment vs Control,7.922714750778085e-29,28.1011259801195,TRUE,Up
Gene_0679,264.4607678019451,-2.6135229276158936,0.22885930205888674,-11.419780206021164,3.330752257906931e-30,8.534449263738338e-29,Brain,Treatment vs Control,Brain | Treatment vs Control,8.534449263738338e-29,28.068824499087803,TRUE,Down
Gene_2013,261.7303210444683,2.5989487986692072,0.2277883032552249,11.409491890183759,3.749129039323601e-30,9.537352721617448e-29,Brain,Treatment vs Control,Brain | Treatment vs Control,9.537352721617448e-29,28.020572155478238,TRUE,Up
Gene_2810,190.444621902488,-3.0365843138661734,0.2662459477709013,-11.405185090287596,3.939385063600912e-30,9.949761132066304e-29,Brain,Treatment vs Control,Brain | Treatment vs Control,9.949761132066304e-29,28.00218734541214,TRUE,Down
Gene_1492,227.52671621332752,2.58721931376784,0.22718360058931497,11.38823095970213,4.786078896935717e-30,1.2002535446499783e-28,Brain,Treatment vs Control,Brain | Treatment vs Control,1.2002535446499783e-28,27.920727002776292,TRUE,Up
Gene_1326,4952.287861260488,1.9242053813747717,0.16912076361059344,11.377700409426502,5.400500982112968e-30,1.3448008079402431e-28,Brain,Treatment vs Control,Brain | Treatment vs Control,1.3448008079402431e-28,27.871342038649576,TRUE,Up
Gene_0339,962.5898800613363,-2.1361057113068993,0.18782785014327963,-11.37267827788811,5.720489308629975e-30,1.4145209926794119e-28,Brain,Treatment vs Control,Brain | Treatment vs Control,1.4145209926794119e-28,27.849390602864343,TRUE,Down
Gene_3309,491.88442823523155,2.1152975065128725,0.1868788827534498,11.319082580901313,1.0557091684088779e-29,2.592352513537356e-28,Brain,Treatment vs Control,Brain | Treatment vs Control,2.592352513537356e-28,27.586305942510347,TRUE,Up
Gene_0292,404.4267806308252,2.3289322844926037,0.206616368701397,11.271770475544406,1.8089535638082633e-29,4.411351587328289e-28,Brain,Treatment vs Control,Brain | Treatment vs Control,4.411351587328289e-28,27.355428327315316,TRUE,Up
Gene_1866,3671.73852739725,1.75840045573608,0.15617188768313317,11.259391698612285,2.081908029302181e-29,5.042210131241447e-28,Brain,Treatment vs Control,Brain | Treatment vs Control,5.042210131241447e-28,27.29737905930673,TRUE,Up
Gene_3201,1448.50123400177,1.8548152520864576,0.1654981848240688,11.207465834493595,3.74769963922659e-29,9.014874778438925e-28,Brain,Treatment vs Control,Brain | Treatment vs Control,9.014874778438925e-28,27.045040301488523,TRUE,Up
Gene_0142,227.63098588315154,-2.4804112615189067,0.2218597956369683,-11.180084496145627,5.104136649838232e-29,1.2194748103937829e-27,Brain,Treatment vs Control,Brain | Treatment vs Control,1.2194748103937829e-27,26.913827166092332,TRUE,Down
Gene_1781,687.5418402915701,2.128376401207051,0.1903827216425051,11.179461995525264,5.140064141176276e-29,1.2198165639731082e-27,Brain,Treatment vs Control,Brain | Treatment vs Control,1.2198165639731082e-27,26.913705473623605,TRUE,Up
Gene_0931,5474.306374034647,1.8266552474880846,0.16428885107655375,11.118558779359393,1.0190483172259923e-28,2.4022365664740728e-27,Brain,Treatment vs Control,Brain | Treatment vs Control,2.4022365664740728e-27,26.619384226552032,TRUE,Up
Gene_1630,1036.0780042914864,2.19477673596569,0.19757095560507695,11.108802552703201,1.136735937792839e-28,2.661919388102966e-27,Brain,Treatment vs Control,Brain | Treatment vs Control,2.661919388102966e-27,26.57480510056388,TRUE,Up
Gene_0151,1117.5833206022548,2.089204404373904,0.1880836065680325,11.107849548909035,1.148930689403557e-28,2.6727756037703796e-27,Brain,Treatment vs Control,Brain | Treatment vs Control,2.6727756037703796e-27,26.573037501451136,TRUE,Up
Gene_0291,558.5769541463906,-2.006069702274338,0.18072147990344403,-11.1003390595636,1.2496889454260145e-28,2.888170007206789e-27,Brain,Treatment vs Control,Brain | Treatment vs Control,2.888170007206789e-27,26.539377246345225,TRUE,Down
Gene_3477,234.53830667189385,-2.4411450672234842,0.2216767945047037,-11.012181372785442,3.3382181406524294e-28,7.664895678796748e-27,Brain,Treatment vs Control,Brain | Treatment vs Control,7.664895678796748e-27,26.115493751629074,TRUE,Down
Gene_3071,1868.7863195171983,2.228287518601107,0.20315281674079935,10.968528787096053,5.414623213666323e-28,1.2352327537757494e-26,Brain,Treatment vs Control,Brain | Treatment vs Control,1.2352327537757494e-26,25.90825120098221,TRUE,Up
Gene_3345,445.9578603349011,2.6673567051042477,0.24507715575859057,10.883742700734155,1.3778682925426524e-27,3.1231681297633456e-26,Brain,Treatment vs Control,Brain | Treatment vs Control,3.1231681297633456e-26,25.505404635730404,TRUE,Up
Gene_3437,244.2801910044542,-2.493056110484833,0.22948490315908132,-10.863704218297187,1.7164246094076312e-27,3.865781795455658e-26,Brain,Treatment vs Control,Brain | Treatment vs Control,3.865781795455658e-26,25.41276266342283,TRUE,Down
Gene_3402,735.4353927052966,2.2448567346678816,0.2066720696764201,10.861926036655957,1.750183257291104e-27,3.916865821380597e-26,Brain,Treatment vs Control,Brain | Treatment vs Control,3.916865821380597e-26,25.40706130566227,TRUE,Up
Gene_3146,3884.5277673172195,1.8185604910763211,0.16773265597393514,10.842018094311443,2.1761679874702947e-27,4.8395786186760763e-26,Brain,Treatment vs Control,Brain | Treatment vs Control,4.8395786186760763e-26,25.315192450659424,TRUE,Up
Gene_0816,230.10383259748755,-2.4279593778549455,0.22399916182327156,-10.839144923990968,2.2456007312684178e-27,4.9627776161032035e-26,Brain,Treatment vs Control,Brain | Treatment vs Control,4.9627776161032035e-26,25.304275185262703,TRUE,Down
Gene_2327,887.064470402791,-2.204923530934972,0.20427908487615662,-10.793682242465978,3.687137466169239e-27,8.097961540605237e-26,Brain,Treatment vs Control,Brain | Treatment vs Control,8.097961540605237e-26,25.09162429014387,TRUE,Down
Gene_1727,947.2731992016193,1.9980353158619661,0.18566661283359095,10.761414157174089,5.2360416132109375e-27,1.1428792064391282e-25,Brain,Treatment vs Control,Brain | Treatment vs Control,1.1428792064391282e-25,24.941999668772826,TRUE,Up
Gene_2338,931.9614927933143,-2.2593015321919014,0.21067318484947517,-10.724200774797989,7.836156281708201e-27,1.6999170927681104e-25,Brain,Treatment vs Control,Brain | Treatment vs Control,1.6999170927681104e-25,24.769572259228397,TRUE,Down
Gene_2862,726.5771323724849,2.2371540837875794,0.20917143340360375,10.695313635255875,1.0705684532034035e-26,2.3082500308092897e-25,Brain,Treatment vs Control,Brain | Treatment vs Control,2.3082500308092897e-25,24.636717149970607,TRUE,Up
Gene_2235,278.98951284224887,-2.573185786769285,0.24091947297439548,-10.680688260690156,1.2533891589860754e-26,2.6860509491968255e-25,Brain,Treatment vs Control,Brain | Treatment vs Control,2.6860509491968255e-25,24.570885753861948,TRUE,Down
Gene_0938,1661.7261762453375,-2.0553694821272646,0.1926390076662872,-10.669539399246837,1.4132519269078292e-26,3.0103968756301707e-25,Brain,Treatment vs Control,Brain | Treatment vs Control,3.0103968756301707e-25,24.521376245424733,TRUE,Down
Gene_0555,293.05250338474525,2.2415186668720213,0.21075786558453644,10.635516072698756,2.0369788848641064e-26,4.313028345436815e-25,Brain,Treatment vs Control,Brain | Treatment vs Control,4.313028345436815e-25,24.36521768763973,TRUE,Up
Gene_0897,214.4032363347545,-2.8307598305166377,0.2663247409477553,-10.62897806806445,2.184934709898409e-26,4.598767341786175e-25,Brain,Treatment vs Control,Brain | Treatment vs Control,4.598767341786175e-25,24.337358561448863,TRUE,Down
Gene_1194,201.50222846295068,-3.0528314870503888,0.2884137993436771,-10.584900909725892,3.5015104010084985e-26,7.326237146725474e-25,Brain,Treatment vs Control,Brain | Treatment vs Control,7.326237146725474e-25,24.13511902754325,TRUE,Down
Il6,7414.701538239235,1.9729002347357416,0.1865463857419266,10.57592312437029,3.8536358976259544e-26,8.015562667061985e-25,Brain,Treatment vs Control,Brain | Treatment vs Control,8.015562667061985e-25,24.09606598614537,TRUE,Up
Gene_3360,306.3219831899938,-2.416781342477286,0.22959540260588904,-10.526261915730958,6.537944696987119e-26,1.3519399092717224e-24,Brain,Treatment vs Control,Brain | Treatment vs Control,1.3519399092717224e-24,23.869042611391183,TRUE,Down
Gene_0992,359.1661520633927,-2.0854318220691264,0.198214163337531,-10.521103976399141,6.905961460426354e-26,1.4197371932597435e-24,Brain,Treatment vs Control,Brain | Treatment vs Control,1.4197371932597435e-24,23.847792040180487,TRUE,Down
Gene_0523,371.25811512378556,-2.2055158668998556,0.20971000103252382,-10.516979905778566,7.214923302338521e-26,1.474680277287226e-24,Brain,Treatment vs Control,Brain | Treatment vs Control,1.474680277287226e-24,23.831302128066245,TRUE,Down
Gene_3062,541.3438700412146,1.9522351053823723,0.18685530271241318,10.447844278666443,1.4989353576288226e-25,3.046112312974435e-24,Brain,Treatment vs Control,Brain | Treatment vs Control,3.046112312974435e-24,23.516254087866095,TRUE,Up
Gene_3111,237.46556153166526,2.4894929974201943,0.23836621392271734,10.443984306548298,1.5611755111907355e-25,3.154466632897395e-24,Brain,Treatment vs Control,Brain | Treatment vs Control,3.154466632897395e-24,23.501074062084335,TRUE,Up
Gene_1135,175.80885452183486,-2.6102358431362136,0.2510226375225048,-10.39840816309724,2.521095058302226e-25,5.065109162589018e-24,Brain,Treatment vs Control,Brain | Treatment vs Control,5.065109162589018e-24,23.29541119034335,TRUE,Down
Gene_0423,14284.467417472457,-2.1202601312739775,0.20410302846634992,-10.388185551218024,2.806410179270698e-25,5.606478188644738e-24,Brain,Treatment vs Control,Brain | Treatment vs Control,5.606478188644738e-24,23.251309863080735,TRUE,Down
Gene_0235,206.32665375282016,-2.6570177398174044,0.25696278511754167,-10.340087723605631,4.641124882933589e-25,9.219672801153467e-24,Brain,Treatment vs Control,Brain | Treatment vs Control,9.219672801153467e-24,23.03528449143824,TRUE,Down
Gene_0373,3374.9133746480697,1.987402810546895,0.19304190917464764,10.295188330057721,7.407448249689618e-25,1.4632813972571223e-23,Brain,Treatment vs Control,Brain | Treatment vs Control,1.4632813972571223e-23,22.834672148567464,TRUE,Up
Gene_2582,1303.2075034728816,1.9095903452421426,0.185774420718542,10.279081145058566,8.755834461903547e-25,1.7200350365161637e-23,Brain,Treatment vs Control,Brain | Treatment vs Control,1.7200350365161637e-23,22.764462706574626,TRUE,Up
Gene_2283,396.3783090830997,2.1207902636640323,0.20635443149536484,10.277415649838709,8.90842765554879e-25,1.7403425519348355e-23,Brain,Treatment vs Control,Brain | Treatment vs Control,1.7403425519348355e-23,22.759365261043236,TRUE,Up
Gene_3483,100.11368842929268,-3.181787610925036,0.31127648314539846,-10.221741066892003,1.5846867565262655e-24,3.078819984108173e-23,Brain,Treatment vs Control,Brain | Treatment vs Control,3.078819984108173e-23,22.511615703170197,TRUE,Down
Gene_1185,146.41071756151865,-3.136563613973566,0.3071436202244482,-10.212042209053509,1.75139192930361e-24,3.384110307113424e-23,Brain,Treatment vs Control,Brain | Treatment vs Control,3.384110307113424e-23,22.47055548931212,TRUE,Down
Gene_3079,157.7138840087519,-2.8807192683695813,0.28218043013712435,-10.20878473737427,1.8111901686881934e-24,3.4806350198268756e-23,Brain,Treatment vs Control,Brain | Treatment vs Control,3.4806350198268756e-23,22.458341514545513,TRUE,Down
Gene_0082,9484.268473767877,-1.7542656306551767,0.17192655087928424,-10.203576013613564,1.9110376103907345e-24,3.652664319103588e-23,Brain,Treatment vs Control,Brain | Treatment vs Control,3.652664319103588e-23,22.437390237741436,TRUE,Down
Gene_2656,157.54562940087777,3.395366328351366,0.33319541141748166,10.19031538851865,2.190523992685976e-24,4.1643509882460274e-23,Brain,Treatment vs Control,Brain | Treatment vs Control,4.1643509882460274e-23,22.380452673533625,TRUE,Up
Gene_2507,406.4950706420865,2.390651947533912,0.2347251303651831,10.184899860592509,2.3159821499597928e-24,4.379311701742154e-23,Brain,Treatment vs Control,Brain | Treatment vs Control,4.379311701742154e-23,22.358594142378337,TRUE,Up
Gene_2094,131.5550275760694,-2.7577933512022246,0.2716667713626243,-10.151382656663175,3.267015682597359e-24,6.144769922161841e-23,Brain,Treatment vs Control,Brain | Treatment vs Control,6.144769922161841e-23,22.211494373706113,TRUE,Down
B2m,93.47391456695014,3.735398698026339,0.37038259177495814,10.085243693893531,6.420566692788873e-24,1.2012234828413468e-22,Brain,Treatment vs Control,Brain | Treatment vs Control,1.2012234828413468e-22,21.9203761863226,TRUE,Up
Cdk1,205.14808327276913,-2.7233632594202284,0.2703780404704135,-10.072427681930167,7.31498185596917e-24,1.3613566233003677e-22,Brain,Treatment vs Control,Brain | Treatment vs Control,1.3613566233003677e-22,21.866028091370183,TRUE,Down
Gene_3277,2104.0047429180972,1.6411108889020312,0.1639368411972864,10.010628952689592,1.3687953679133114e-23,2.5340630476133347e-22,Brain,Treatment vs Control,Brain | Treatment vs Control,2.5340630476133347e-22,21.596182584050073,TRUE,Up
