ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0007049,cell cycle,5/15,41/483,0.12195121951219512,3.926829268292683,3.503679766324529,0.005489769330127906,0.008041702918962874,0.0014807111452546924,Tnf/Jun/Stat3/Ptgs2/Il1b,5
GO:0044238,primary metabolic process,12/15,217/483,0.055299539170506916,1.7806451612903227,2.7713344654568215,0.005572934547625755,0.008145058184991488,0.0014997418525403915,Il6/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Il1b/Tlr2,12
GO:0001503,ossification,3/15,13/483,0.23076923076923078,7.430769230769231,4.203701739348267,0.005768364428027946,0.008336383491064997,0.0015349704000168559,Il6/Tnf/Ptgs2,3
GO:0002218,activation of innate immune response,3/15,13/483,0.23076923076923078,7.430769230769231,4.203701739348267,0.005768364428027946,0.008336383491064997,0.0015349704000168559,Tnf/Nfkbia/Tlr2,3
GO:0043086,negative regulation of catalytic activity,3/15,13/483,0.23076923076923078,7.430769230769231,4.203701739348267,0.005768364428027946,0.008336383491064997,0.0015349704000168559,Tnf/Ptgs2/Il1b,3
GO:0048872,homeostasis of number of cells,3/15,13/483,0.23076923076923078,7.430769230769231,4.203701739348267,0.005768364428027946,0.008336383491064997,0.0015349704000168559,Il6/Ccl2/Stat3,3
GO:0051054,positive regulation of DNA metabolic process,3/15,13/483,0.23076923076923078,7.430769230769231,4.203701739348267,0.005768364428027946,0.008336383491064997,0.0015349704000168559,Il6/Tnf/Jun,3
GO:0051129,negative regulation of cellular component organization,4/15,26/483,0.15384615384615385,4.953846153846154,3.7067608098803273,0.006035348232188982,0.008702756602665363,0.0016024303342043115,Cxcl10/Tnf/Il1b/Tlr2,4
GO:0009890,negative regulation of biosynthetic process,6/15,61/483,0.09836065573770492,3.1672131147540985,3.238594203796208,0.0063888230678612575,0.009171510448529716,0.0016887415360662505,Il6/Tnf/Jun/Stat3/Il1b/Tlr2,6
GO:0031327,negative regulation of cellular biosynthetic process,6/15,61/483,0.09836065573770492,3.1672131147540985,3.238594203796208,0.0063888230678612575,0.009171510448529716,0.0016887415360662505,Il6/Tnf/Jun/Stat3/Il1b/Tlr2,6
GO:0005975,carbohydrate metabolic process,3/15,14/483,0.21428571428571427,6.9,4.00659855661592,0.007203436261228626,0.010272449944268637,0.0018914564831389211,Il6/Tnf/Stat3,3
GO:0009895,negative regulation of catabolic process,3/15,14/483,0.21428571428571427,6.9,4.00659855661592,0.007203436261228626,0.010272449944268637,0.0018914564831389211,Tnf/Stat3/Il1b,3
GO:0030036,actin cytoskeleton organization,3/15,14/483,0.21428571428571427,6.9,4.00659855661592,0.007203436261228626,0.010272449944268637,0.0018914564831389211,Tnf/Icam1/Tlr2,3
GO:0009987,cellular process,15/15,351/483,0.042735042735042736,1.376068376068376,2.4103473341642556,0.007656439258743186,0.010894404760238102,0.0020059764345884074,Il6/Cxcl10/Ccl2/Ccl5/Tnf/Nfkbia/Socs3/Icam1/Jun/Fos/Stat3/Ptgs2/Cxcl1/Il1b/Tlr2,15
GO:0002757,immune response-activating signaling pathway,3/15,15/483,0.2,6.44,3.8279638236072047,0.00883484876812592,0.012353489835950962,0.0022746363882393,Tnf/Nfkbia/Tlr2,3
GO:0002764,immune response-regulating signaling pathway,3/15,15/483,0.2,6.44,3.8279638236072047,0.00883484876812592,0.012353489835950962,0.0022746363882393,Tnf/Nfkbia/Tlr2,3
GO:0003013,circulatory system process,3/15,15/483,0.2,6.44,3.8279638236072047,0.00883484876812592,0.012353489835950962,0.0022746363882393,Tnf/Icam1/Ptgs2,3
GO:0006874,intracellular calcium ion homeostasis,3/15,15/483,0.2,6.44,3.8279638236072047,0.00883484876812592,0.012353489835950962,0.0022746363882393,Cxcl10/Ccl2/Ccl5,3
GO:0008015,blood circulation,3/15,15/483,0.2,6.44,3.8279638236072047,0.00883484876812592,0.012353489835950962,0.0022746363882393,Tnf/Icam1/Ptgs2,3
GO:0019058,viral life cycle,3/15,15/483,0.2,6.44,3.8279638236072047,0.00883484876812592,0.012353489835950962,0.0022746363882393,Ccl5/Tnf/Icam1,3
GO:0055074,calcium ion homeostasis,3/15,15/483,0.2,6.44,3.8279638236072047,0.00883484876812592,0.012353489835950962,0.0022746363882393,Cxcl10/Ccl2/Ccl5,3
GO:1902532,negative regulation of intracellular signal transduction,3/15,15/483,0.2,6.44,3.8279638236072047,0.00883484876812592,0.012353489835950962,0.0022746363882393,Nfkbia/Ptgs2/Il1b,3
GO:0033043,regulation of organelle organization,4/15,29/483,0.13793103448275862,4.441379310344828,3.4186121988892517,0.009058934068764832,0.012639463085144884,0.0023272923718777446,Tnf/Icam1/Il1b/Tlr2,4
GO:0090304,nucleic acid metabolic process,8/15,111/483,0.07207207207207207,2.3207207207207206,2.8356147913183665,0.009222110271995541,0.01283940352523517,0.0023641072158246284,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0006996,organelle organization,6/15,67/483,0.08955223880597014,2.883582089552239,2.9711290137762925,0.010321552963089412,0.014339189707861848,0.0026402614257591476,Tnf/Icam1/Jun/Stat3/Il1b/Tlr2,6
GO:0010638,positive regulation of organelle organization,3/15,16/483,0.1875,6.0375,3.664905934720528,0.01066898117233,0.014695441017750917,0.00270585764217998,Tnf/Icam1/Il1b,3
GO:0032787,monocarboxylic acid metabolic process,3/15,16/483,0.1875,6.0375,3.664905934720528,0.01066898117233,0.014695441017750917,0.00270585764217998,Stat3/Ptgs2/Il1b,3
GO:0048732,gland development,3/15,16/483,0.1875,6.0375,3.664905934720528,0.01066898117233,0.014695441017750917,0.00270585764217998,Il6/Tnf/Jun,3
GO:0051052,regulation of DNA metabolic process,3/15,16/483,0.1875,6.0375,3.664905934720528,0.01066898117233,0.014695441017750917,0.00270585764217998,Il6/Tnf/Jun,3
GO:0120036,plasma membrane bounded cell projection organization,4/15,31/483,0.12903225806451613,4.154838709677419,3.2473942142060594,0.011554336285645197,0.01588106646920595,0.0029241657341050552,Il6/Ccl5/Icam1/Jun,4
GO:0010035,response to inorganic substance,3/15,17/483,0.17647058823529413,5.682352941176471,3.5151338822716207,0.012711269930758502,0.01739720418489405,0.003203330736341906,Il6/Jun/Fos,3
GO:0045089,positive regulation of innate immune response,3/15,17/483,0.17647058823529413,5.682352941176471,3.5151338822716207,0.012711269930758502,0.01739720418489405,0.003203330736341906,Tnf/Nfkbia/Tlr2,3
GO:0000003,reproduction,4/15,32/483,0.125,4.025,3.167074790197445,0.012956507428081654,0.017695356867950842,0.0032582293076070475,Icam1/Stat3/Ptgs2/Il1b,4
GO:0003006,developmental process involved in reproduction,3/15,18/483,0.16666666666666666,5.366666666666666,3.3768054428144727,0.014966260579907431,0.020268772189979457,0.0037320698345570777,Icam1/Ptgs2/Il1b,3
GO:0030029,actin filament-based process,3/15,18/483,0.16666666666666666,5.366666666666666,3.3768054428144727,0.014966260579907431,0.020268772189979457,0.0037320698345570777,Tnf/Icam1/Tlr2,3
GO:0034330,cell junction organization,3/15,18/483,0.16666666666666666,5.366666666666666,3.3768054428144727,0.014966260579907431,0.020268772189979457,0.0037320698345570777,Tnf/Il1b/Tlr2,3
GO:0042391,regulation of membrane potential,3/15,18/483,0.16666666666666666,5.366666666666666,3.3768054428144727,0.014966260579907431,0.020268772189979457,0.0037320698345570777,Il6/Tnf/Jun,3
GO:0030030,cell projection organization,4/15,34/483,0.11764705882352941,3.788235294117647,3.0157263482771968,0.016085839989967713,0.02173944065589779,0.004002862626880316,Il6/Ccl5/Icam1/Jun,4
GO:0032102,negative regulation of response to external stimulus,3/15,19/483,0.15789473684210525,5.084210526315789,3.2484198272685516,0.017437657589740856,0.023468180839526235,0.004321173920264729,Tnf/Socs3/Stat3,3
GO:0098771,inorganic ion homeostasis,3/15,19/483,0.15789473684210525,5.084210526315789,3.2484198272685516,0.017437657589740856,0.023468180839526235,0.004321173920264729,Cxcl10/Ccl2/Ccl5,3
GO:0006139,nucleobase-containing compound metabolic process,8/15,123/483,0.06504065040650407,2.0943089430894313,2.5141285271329856,0.017727234934065264,0.023808303050740456,0.004383800301016249,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0010608,post-transcriptional regulation of gene expression,3/15,20/483,0.15,4.83,3.128740171923887,0.020128372285538168,0.026921177011299497,0.004956970836364417,Il6/Tnf/Stat3,3
GO:0098657,import into cell,3/15,20/483,0.15,4.83,3.128740171923887,0.020128372285538168,0.026921177011299497,0.004956970836364417,Ccl2/Tnf/Tlr2,3
GO:0009056,catabolic process,5/15,56/483,0.08928571428571429,2.875,2.668870923264019,0.021184476501106896,0.028275148387841027,0.005206276304099781,Il6/Tnf/Stat3/Il1b/Tlr2,5
GO:0046483,heterocycle metabolic process,8/15,127/483,0.06299212598425197,2.0283464566929132,2.414140487129832,0.02160869714294075,0.028781893514102524,0.005299582804454269,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0022607,cellular component assembly,5/15,57/483,0.08771929824561403,2.824561403508772,2.6232358204568493,0.022790621351117386,0.030293706569592245,0.00557795151110302,Ccl5/Tnf/Icam1/Il1b/Tlr2,5
GO:0000122,negative regulation of transcription by RNA polymerase II,3/15,21/483,0.14285714285714285,4.6,3.0167365315352446,0.023040568896540346,0.030314068242698704,0.005581700686695378,Tnf/Jun/Il1b,3
GO:0006873,intracellular monoatomic ion homeostasis,3/15,21/483,0.14285714285714285,4.6,3.0167365315352446,0.023040568896540346,0.030314068242698704,0.005581700686695378,Cxcl10/Ccl2/Ccl5,3
GO:0030003,intracellular monoatomic cation homeostasis,3/15,21/483,0.14285714285714285,4.6,3.0167365315352446,0.023040568896540346,0.030314068242698704,0.005581700686695378,Cxcl10/Ccl2/Ccl5,3
GO:0045088,regulation of innate immune response,3/15,21/483,0.14285714285714285,4.6,3.0167365315352446,0.023040568896540346,0.030314068242698704,0.005581700686695378,Tnf/Nfkbia/Tlr2,3
GO:0055080,monoatomic cation homeostasis,3/15,21/483,0.14285714285714285,4.6,3.0167365315352446,0.023040568896540346,0.030314068242698704,0.005581700686695378,Cxcl10/Ccl2/Ccl5,3
GO:1901566,organonitrogen compound biosynthetic process,4/15,38/483,0.10526315789473684,3.389473684210526,2.7444812421495652,0.023723666351405485,0.03114936679473159,0.005735503418290158,Il6/Tnf/Stat3/Il1b,4
GO:0006725,cellular aromatic compound metabolic process,8/15,130/483,0.06153846153846154,1.9815384615384617,2.341196507866116,0.024920926539689806,0.03265500718993836,0.006012735558844771,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0050801,monoatomic ion homeostasis,3/15,22/483,0.13636363636363635,4.390909090909091,2.911543254598236,0.026175708788767533,0.03422977303146524,0.006302695702388092,Cxcl10/Ccl2/Ccl5,3
GO:0006508,proteolysis,4/15,40/483,0.1,3.22,2.621967650473966,0.028271009854684215,0.03689509568914344,0.006793459040041076,Tnf/Stat3/Ptgs2/Il1b,4
GO:0044085,cellular component biogenesis,5/15,62/483,0.08064516129032258,2.596774193548387,2.40848820632764,0.032063410030864437,0.04176000580632747,0.0076892303342268285,Ccl5/Tnf/Icam1/Il1b/Tlr2,5
GO:0008544,epidermis development,2/15,10/483,0.2,6.44,3.1089558265843604,0.035110846981508896,0.04491407356446485,0.008269985844524241,Tnf/Ptgs2,2
GO:0016053,organic acid biosynthetic process,2/15,10/483,0.2,6.44,3.1089558265843604,0.035110846981508896,0.04491407356446485,0.008269985844524241,Ptgs2/Il1b,2
GO:0032970,regulation of actin filament-based process,2/15,10/483,0.2,6.44,3.1089558265843604,0.035110846981508896,0.04491407356446485,0.008269985844524241,Icam1/Tlr2,2
GO:0040013,negative regulation of locomotion,2/15,10/483,0.2,6.44,3.1089558265843604,0.035110846981508896,0.04491407356446485,0.008269985844524241,Tnf/Stat3,2
GO:0043010,camera-type eye development,2/15,10/483,0.2,6.44,3.1089558265843604,0.035110846981508896,0.04491407356446485,0.008269985844524241,Jun/Stat3,2
GO:0051047,positive regulation of secretion,2/15,10/483,0.2,6.44,3.1089558265843604,0.035110846981508896,0.04491407356446485,0.008269985844524241,Il1b/Tlr2,2
GO:0051493,regulation of cytoskeleton organization,2/15,10/483,0.2,6.44,3.1089558265843604,0.035110846981508896,0.04491407356446485,0.008269985844524241,Icam1/Tlr2,2
GO:0060759,regulation of response to cytokine stimulus,2/15,10/483,0.2,6.44,3.1089558265843604,0.035110846981508896,0.04491407356446485,0.008269985844524241,Il6/Tlr2,2
GO:0090068,positive regulation of cell cycle process,2/15,10/483,0.2,6.44,3.1089558265843604,0.035110846981508896,0.04491407356446485,0.008269985844524241,Tnf/Il1b,2
GO:1901360,organic cyclic compound metabolic process,8/15,138/483,0.057971014492753624,1.8666666666666667,2.1544097756651315,0.03562696260250369,0.045484224982643054,0.008374967285381563,Il6/Tnf/Nfkbia/Jun/Fos/Stat3/Il1b/Tlr2,8
GO:0007186,G protein-coupled receptor signaling pathway,4/15,43/483,0.09302325581395349,2.9953488372093022,2.4517317088321517,0.036045842088183254,0.0459282327198548,0.00845672200968485,Cxcl10/Ccl2/Ccl5/Cxcl1,4
GO:0007417,central nervous system development,3/15,25/483,0.12,3.864,2.630004557539669,0.03692373891175187,0.04695420341927502,0.008645633023265565,Stat3/Il1b/Tlr2,3
GO:0051649,establishment of localization in cell,4/15,44/483,0.09090909090909091,2.9272727272727277,2.398189383085446,0.038897638557316976,0.04936714048728245,0.009089924841230107,Il6/Nfkbia/Stat3/Ptgs2,4
